MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00034689903259277344,0.0,0.0,0,50,9,2.3607468605041504,18.876521348953247,18.876626014709473,0.2737992965634082,93.53,93.53,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.0008487701416015625,0.0,0.0,1,50,9,3.037644147872925,20.90553116798401,39.785465240478516,0.08872690835484202,97.33,97.33,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00032782554626464844,0.0,0.0,2,50,9,2.880908727645874,20.34557271003723,60.13310694694519,0.0584231129976117,98.15,98.15,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.0007841587066650391,0.0,0.0,3,50,9,2.8767521381378174,20.657980918884277,80.79303812980652,0.04604726434960757,98.56,98.56,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.0010001659393310547,0.0,0.0,4,50,9,2.859243869781494,21.03968906402588,101.83574199676514,0.03965628932947204,98.69,98.69,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.0004417896270751953,0.0,0.0,5,50,9,2.965277910232544,20.704877853393555,122.54662203788757,0.03463197355250387,98.87,98.87,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00044083595275878906,0.0,0.0,6,50,9,2.7924327850341797,20.513145685195923,143.06169390678406,0.0323204659426045,98.95,98.95,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00042891502380371094,0.0,0.0,7,50,9,2.1163740158081055,20.52969789505005,163.59325003623962,0.030258656046545145,99.03,99.03,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00025200843811035156,0.0,0.0,8,50,9,2.5149669647216797,20.408727884292603,184.0047550201416,0.028246989676662667,99.06,99.06,ServerFedAvg,Adam
MNIST,CNN,0,False,False,0,SZ3,REL,0.25,582026,0.00030422210693359375,0.0,0.0,9,50,9,2.7225191593170166,20.579408168792725,204.58621430397034,0.027263725862641273,99.06,99.06,ServerFedAvg,Adam
