CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.08363199234008789,False,0.01,0.042013854,2.417489e-05,0.0012863892,0.0,0.0,0,20,6,4.161904573440552,60.487449407577515,60.48751163482666,2.343093156814575,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.10019135475158691,False,0.01,0.042271435,2.6358855e-05,0.0012887218,0.0,0.0,1,20,6,2.9165875911712646,49.24494910240173,109.73451113700867,2.3158289329915105,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.10441946983337402,False,0.01,0.042273022,7.18061e-05,0.0013770305,0.0,0.0,2,20,6,2.931511163711548,48.78307557106018,158.51941514015198,2.3349871092204806,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.1139979362487793,False,0.01,0.04250293,-0.00015231663,0.0011429874,0.0,0.0,3,20,6,3.108106851577759,50.11257982254028,208.63373112678528,2.382282166541377,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.10876631736755371,False,0.01,0.04257571,2.869733e-05,0.0013606454,CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.10722851753234863,False,0.01,0.042013854,2.417489e-05,0.0012863892,0.0,0.0,0,20,6,4.1942126750946045,58.41983699798584,58.41989803314209,2.343093156814575,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.08336186408996582,False,0.01,0.042013854,2.417489e-05,0.0012863892,0.0,0.0,0,20,6,4.208925008773804,58.17522096633911,58.17528247833252,2.343093156814575,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.1013801097869873,False,0.01,0.042271435,2.6358855e-05,0.0012887218,0.0,0.0,1,20,6,3.087414503097534,49.71379542350769,107.89125347137451,2.3158289329915105,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.1014401912689209,False,0.01,0.042273022,7.18061e-05,0.0013770305,0.0,0.0,2,20,6,2.9171700477600098,48.83724665641785,156.7303068637848,2.3349871092204806,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.0966041088104248,False,0.01,0.04250293,-0.00015231663,0.0011429874,0.0,0.0,3,20,6,2.9301137924194336,50.272504568099976,207.00455522537231,2.382282166541377,10.0,10.0,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.09907770156860352,False,0.01,0.04257571,2.869733e-05,0.0013606454,0.0,0.0,4,20,6,2.936479330062866,49.04889249801636,256.0552508831024,2.4078708509855633,13.11,13.11,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.10482645034790039,False,0.01,0.04281901,-0.0006529263,0.00066090544,0.0,0.0,5,20,6,2.9437952041625977,49.776668071746826,305.83368015289307,4.303252120561238,10.0,13.11,ServerFedAvg,Adam
CIFAR10,ResNet152,4,False,False,0,SZ3,REL,0.1,58239946,0.07654213905334473,False,0.01,0.043098606,-0.00089183456,0.0004482255,
