CIFAR10,MobileNetV2,86,True,False,8.250563835845881,96.93796937352863,SZ2,REL,0.1,2270846,0.24929261207580566,2.001877546310425,False,0.01,0.11869416,0.00070087326,0.012901688,4.8449225,0.0,0.0,0,5,127,7.123805046081543,588.0258169174194,588.0258786678314,2.302939816366268,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,8.264797164811268,96.93796937352863,SZ2,REL,0.1,2270846,0.2524888515472412,2.011770248413086,False,0.01,0.112459086,-0.0003055434,0.011339598,5.4459686,0.0,0.0,1,5,127,7.391058683395386,585.3499131202698,1173.4359090328217,2.303644276872466,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,8.275413958191931,96.93796937352863,SZ2,REL,0.1,2270846,0.2547030448913574,2.0135655403137207,False,0.01,0.11006236,-0.00057435513,0.01049209,6.0335493,0.0,0.0,2,5,127,7.3889570236206055,586.7806854248047,1760.4116251468658,2.3066309645206116,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,8.292041327912042,96.93796937352863,SZ2,REL,0.1,2270846,0.2536308765411377,2.014911651611328,False,0.01,0.11090511,-0.00040127826,0.009972027,6.755736,0.0,0.0,3,5,127,7.524385690689087,588.3788199424744,2348.933848142624,2.3174990309944636,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,8.28037025355112,96.93796937352863,SZ2,REL,0.1,2270846,0.24990630149841309,2.019360065460205,False,0.01,0.116534434,-7.620192e-05,0.009633922,7.5013475,0.0,0.0,4,5,127,7.465324401855469,588.9686934947968,2938.2209072113037,2.336216009115871,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,4.45293607809148,96.93796937352863,SZ2,REL,0.01,2270846,0.2947371006011963,1.9842557907104492,False,0.01,0.11866698,0.00068395643,0.012864709,5.2589517,0.0,0.0,0,5,127,7.180632591247559,587.903183221817,587.9033756256104,2.30303334586228,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,4.4503594972183365,96.93796937352863,SZ2,REL,0.01,2270846,0.2968180179595947,1.9920778274536133,False,0.01,0.1121014,0.0006618515,0.011387788,6.083867,0.0,0.0,1,5,127,7.344487905502319,587.0028696060181,1175.030223608017,2.3056658430944514,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,4.454938750247064,96.93796937352863,SZ2,REL,0.01,2270846,0.29726505279541016,1.9915707111358643,False,0.01,0.10923716,0.000669683,0.01043467,6.6054945,0.0,0.0,2,5,127,7.572569370269775,588.3521060943604,1763.546019077301,2.3064222456533696,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,4.459987263329436,96.93796937352863,SZ2,REL,0.01,2270846,0.2944364547729492,2.0012569427490234,False,0.01,0.1080524,0.0006611302,0.009808295,6.9788465,0.0,0.0,3,5,127,7.481529712677002,589.5816195011139,2353.2266755104065,2.3112405131134808,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,4.459917188392234,96.93796937352863,SZ2,REL,0.01,2270846,0.29566192626953125,2.005472183227539,False,0.01,0.10757862,0.000652766,0.009373317,7.1879377,0.0,0.0,4,5,127,7.52907133102417,591.7773678302765,2945.1432859897614,2.315851419786864,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,2.7607148317032038,96.93796937352863,SZ2,REL,0.001,2270846,0.37622833251953125,1.9822771549224854,False,0.01,0.11871626,0.00067445886,0.012841267,4.838375,0.0,0.0,0,5,127,7.27843165397644,601.0670387744904,601.0671017169952,2.302754749225665,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,2.759761144764818,96.93796937352863,SZ2,REL,0.001,2270846,0.37795448303222656,1.9959723949432373,False,0.01,0.11217718,0.0006748757,0.011393216,5.3970337,0.0,0.0,1,5,127,7.378890037536621,600.0882458686829,1201.2004055976868,2.3036845273609403,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,2.760757624663468,96.93796937352863,SZ2,REL,0.001,2270846,0.37706851959228516,1.9994447231292725,False,0.01,0.109319456,0.0006443616,0.010417836,5.7499666,0.0,0.0,2,5,127,7.4354164600372314,601.553252696991,1802.8127522468567,2.3044012920765935,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,2.763431877271452,96.93796937352863,SZ2,REL,0.001,2270846,0.37465572357177734,1.9950037002563477,False,0.01,0.10813033,0.0006412065,0.0097825015,6.0000553,0.0,0.0,3,5,127,7.493853807449341,602.2378821372986,2405.161140680313,2.3072866427747507,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,2.7633267916372968,96.93796937352863,SZ2,REL,0.001,2270846,0.37801504135131836,1.999854326248169,False,0.01,0.1076667,0.00063021545,0.009369221,6.1449013,0.0,0.0,4,5,127,7.520829916000366,604.4732396602631,3009.7047119140625,2.3106483779376066,10.0,10.0,ServerFedAvg,Adam
CIFAR10,MobileNetV2,86,True,False,1.6029737850835326,96.93796937352863,SZ2,REL,0.0001,2270846,0.6253271102905273,2.006777286529541,False,0.01,0.118756495,0.0007668508,0.012966627,4.8707395,0.0,0.0,0,5,127,7.166984796524048,640.8795986175537,640.8796653747559,2.3030706115915804,10.0,10.0,ServerFedAvg,Adam
